frame,cam_id,class_id,object_id,u,v,w,h
417,cam_2,0,-1,3828.62,759.13,13.75,22.00
418,cam_2,0,-1,1903.69,1237.88,16.50,11.00
419,cam_2,0,-1,3828.78,759.36,13.75,22.00
420,cam_2,0,-1,1837.59,1190.89,22.00,27.50
421,cam_2,0,-1,1796.72,1202.19,35.75,33.00
422,cam_2,0,-1,1766.61,1211.12,154.00,68.75
423,cam_2,0,-1,1721.48,1231.05,151.25,88.00
424,cam_2,0,-1,1668.96,1260.37,46.75,46.75
425,cam_2,0,-1,1625.61,1287.50,27.50,35.75
426,cam_2,0,-1,1582.66,1331.52,16.50,22.00
427,cam_2,0,-1,1551.21,1318.93,24.75,35.75
428,cam_2,0,-1,1532.01,1294.17,27.50,24.75
429,cam_2,0,-1,1509.04,1276.87,16.50,19.25
430,cam_2,0,-1,1488.15,1266.32,19.25,22.00
431,cam_2,0,-1,3827.86,760.26,11.00,13.75
432,cam_2,0,-1,3828.10,760.37,11.00,19.25
433,cam_2,0,-1,1452.20,1313.80,24.75,24.75
434,cam_2,0,-1,3828.18,758.71,11.00,11.00
435,cam_2,0,-1,3827.62,759.13,11.00,11.00
436,cam_2,0,-1,3827.55,758.79,11.00,13.75
437,cam_2,0,-1,1255.94,1256.00,5.50,2.75
438,cam_2,0,-1,3827.61,759.12,11.00,11.00
439,cam_2,0,-1,1214.23,1301.49,24.75,22.00
440,cam_2,0,-1,3828.08,758.53,11.00,11.00
441,cam_2,0,-1,3828.15,758.69,11.00,11.00
442,cam_2,0,-1,1079.83,1237.23,16.50,19.25
443,cam_2,0,-1,1047.20,1231.49,16.50,13.75
444,cam_2,0,-1,1015.04,1227.71,22.00,22.00
445,cam_2,0,-1,987.50,1231.58,19.25,19.25
446,cam_2,0,-1,957.55,1242.01,38.50,33.00
447,cam_2,0,-1,932.69,1246.60,137.50,110.00
448,cam_2,0,-1,898.18,1275.05,121.00,110.00
449,cam_2,0,-1,862.78,1301.31,110.00,96.25
450,cam_2,0,-1,837.10,1290.94,79.75,93.50
451,cam_2,0,-1,818.09,1262.07,33.00,27.50
452,cam_2,0,-1,793.08,1244.37,66.00,66.00
453,cam_2,0,-1,773.28,1230.35,19.25,22.00
454,cam_2,0,-1,756.63,1221.43,16.50,16.50
455,cam_2,0,-1,3827.56,758.76,11.00,13.75
456,cam_2,0,-1,3827.56,758.75,11.00,13.75
457,cam_2,0,-1,3827.56,758.75,11.00,13.75
458,cam_2,0,-1,3827.64,758.99,11.00,13.75
459,cam_2,0,-1,3827.57,758.75,11.00,13.75
460,cam_2,0,-1,758.96,1168.74,13.75,13.75
461,cam_2,0,-1,3827.56,758.75,11.00,13.75
462,cam_2,0,-1,3828.15,758.00,11.00,13.75
463,cam_2,0,-1,3828.27,759.17,11.00,11.00
464,cam_2,0,-1,3828.32,758.26,11.00,11.00
465,cam_2,0,-1,683.40,1015.26,16.50,16.50
466,cam_2,0,-1,703.18,1152.84,13.75,11.00
467,cam_2,0,-1,3831.75,759.60,2.75,11.00
468,cam_2,0,-1,3831.75,759.62,2.75,11.00
469,cam_2,0,-1,3831.75,759.61,2.75,11.00
470,cam_2,0,-1,3831.75,759.61,2.75,11.00
471,cam_2,0,-1,3828.24,758.08,11.00,13.75
472,cam_2,0,-1,3828.23,758.07,11.00,13.75
